product_url,rxcui_scd,similarity_scd
https://www.costplusdrugs.com/medications/topiramate-er-50mg-capsule-extended-release-sprinkle-qudexy-xr/,252413,0.9673846969168106
https://www.costplusdrugs.com/medications/propafenone-hcl-er-425mg-capsule-extended-release-rythmol-sr/,861171,0.9394661039001105
https://www.costplusdrugs.com/medications/diltiazem-hcl-er-240mg-capsule-extended-release-diltia-xt/,830837,0.9692666422269322
https://www.costplusdrugs.com/medications/diltiazem-hcl-er-coated-beads-300mg-capsule-extended-release-cartia-xt/,830801,0.9508043909353547
https://www.costplusdrugs.com/medications/diltiazem-hcl-extended-release-360mg-capsule-extended-release-taztia-xt/,830795,0.950406786102203
https://www.costplusdrugs.com/medications/diltiazem-hcl-er-90mg-capsule-extended-release-cardizem-sr/,830869,0.9345117887745029
https://www.costplusdrugs.com/medications/verapamil-hcl-er-300mg-capsule-extended-release-verelan-pm/,897596,0.9506772907624634
https://www.costplusdrugs.com/medications/diltiazem-hcl-extended-release-420mg-capsule-extended-release-tiadylt-er/,831359,0.9472726045403519
https://www.costplusdrugs.com/medications/carbamazepine-er-300mg-capsule-extended-release-carbatrol/,200131,0.9261693014316433
https://www.costplusdrugs.com/medications/verapamil-hcl-er-360mg-capsule-extended-release-verelan/,897630,0.9494032491311213
https://www.costplusdrugs.com/medications/fluvoxamine-maleate-er-150mg-capsule-extended-release-luvox-cr/,903879,0.9255869730990396
https://www.costplusdrugs.com/medications/diltiazem-hcl-extended-release-er-240mg-capsule/,830837,0.9550791942449826
https://www.costplusdrugs.com/medications/galantamine-hydrobromide-er-8mg-capsule-extended-release-razadyne-er/,310437,0.9365779626384333
https://www.costplusdrugs.com/medications/trospium-chloride-er-60mg-capsule-extended-release-sanctura-xr/,857564,0.921553154121221
https://www.costplusdrugs.com/medications/topiramate-er-50mg-capsule-extended-release-trokendi-xr/,1436239,0.9146148792872422
https://www.costplusdrugs.com/medications/ketoprofen-200-mg-capsule-extended-release-24-hour/,359697,0.9299887287188622
https://www.costplusdrugs.com/medications/tirosint-88mcg-blister-pack-30-capsules/,905462,0.947049448745985
https://www.costplusdrugs.com/medications/tobramycin-300mg-5ml-carton-of-ampules-5-tobi/,348719,0.941393037977726
https://www.costplusdrugs.com/medications/tobramycin-300mg-4ml-carton-of-ampules-56-bethkis/,1314763,0.9402292433822902
https://www.costplusdrugs.com/medications/budesonide-1mg-2ml-carton-of-ampules-30-pulmicort/,351109,0.90990021535977
https://www.costplusdrugs.com/medications/nicotine-polacrilex-4mg-carton-of-gum-110-nicorette/,311975,0.8477080687474157
https://www.costplusdrugs.com/medications/nicotine-polacrilex-4-mg-carton-of-lozenges-27/,359818,0.8150471382343271
https://www.costplusdrugs.com/medications/naloxone-hcl-4mg-0_1ml-carton-of-nasal-spray-2-narcan/,1725059,0.9527005541529192
https://www.costplusdrugs.com/medications/diclofenac-potassiummigraine-50mg-carton-of-packets-9-cambia/,855942,0.9168572649289685
https://www.costplusdrugs.com/medications/nicotine-td-7mg-carton-of-patches-24hr-14-habitrol-nicoderm-cq/,198030,0.7646439329355492
https://www.costplusdrugs.com/medications/dorzolamide-hcl-timolol-mal-pf-2-0_5-carton-of-solution-60-cosopt-pf/,1923432,0.9504437341290342
https://www.costplusdrugs.com/medications/tafluprost-pf-0_0015-carton-of-solution-containers-10-zioptan/,1244611,0.9837561159752097
https://www.costplusdrugs.com/medications/timolol-maleate-ocudose-0_50-carton-of-solution-dropper-60-timoptic-ocudose/,1923428,0.944036228369028
https://www.costplusdrugs.com/medications/formoterol-fumarate-20mcg-2ml-carton-of-solution-vials-2-perforomist/,1246319,0.924765752754743
https://www.costplusdrugs.com/medications/cromolyn-sodium-20mg-2ml-carton-of-solution-vials-2-intal/,831246,0.9293453664089332
https://www.costplusdrugs.com/medications/asenapine-maleate-5mg-carton-of-sublingual-tablets-60-saphris/,859981,0.9971964617954885
https://www.costplusdrugs.com/medications/clomid-50mg-30-tablets/,1093060,0.9491064674476027
https://www.costplusdrugs.com/medications/estradiol-0_1mg-carton-of-weekly-patches-4-climara/,310169,0.8322106338194574
https://www.costplusdrugs.com/medications/amoxicillin-pot-clavulanate-200-28_5mg-tablet-chewable-augmentin/,617309,0.9737179100040456
https://www.costplusdrugs.com/medications/carbamazepine-100mg-5ml-bottle-of-suspension-450-tegretol/,308973,0.9412777956837389
https://www.costplusdrugs.com/medications/sodium-fluoride-2_2mg-1mg-fluoride-chewable-tablet/,315213,0.951343889767704
https://www.costplusdrugs.com/medications/hydrocortisone-0_01-cream/,203105,0.9493034099522292
https://www.costplusdrugs.com/medications/Permethrin-0_05-Cream/,106387,0.9022710346667935
https://www.costplusdrugs.com/medications/lidocaineprilocaine-2_5-2_5-cream/,197877,0.9524041883233866
https://www.costplusdrugs.com/medications/clobetasolpropionate-0_0005-ointment/,861448,0.9835737340729294
https://www.costplusdrugs.com/medications/betamethasonedipropionate-0_05_cream/,238920,0.9448100348793058
https://www.costplusdrugs.com/medications/hydrocortisone-2_50-bottle-of-lotion-118-hytone/,197785,0.9614938885221662
https://www.costplusdrugs.com/medications/Clotrimazole-0_01-Cream/,418475,0.951221719112856
https://www.costplusdrugs.com/medications/econazole-nitrate-1-cream-85g/,857366,0.8779385311242074
https://www.costplusdrugs.com/medications/Ketoconazole-0_02-Cream/,647253,0.9316378015185083
