full_address,latitude,longitude,location_type
"41 5TH AVE, NEW YORK, NY 10003, USA",40.73380849999999,-73.9948069,ROOFTOP
"412 6TH AVE, NEW YORK, NY 10011, USA",40.7338964,-73.99908289999999,ROOFTOP
"113 UNIVERSITY PL FL 11, NEW YORK, NY 10003, USA",40.7342711,-73.9921624,ROOFTOP
"841 BROADWAY, NEW YORK, NY 10003, USA",40.7343078,-73.9912247,ROOFTOP
"145 E 15TH ST APT 1E, NEW YORK, NY 10003, USA",40.734435,-73.987085,ROOFTOP
"10 UNION SQ E # 5M, NEW YORK, NY 10003, USA",40.73481270000001,-73.98976259999999,ROOFTOP
"10 UNION SQ E STE 4C, NEW YORK, NY 10003, USA",40.73498430000001,-73.9896852,ROOFTOP
"187 3RD AVE, NEW YORK, NY 10003, USA",40.7351332,-73.98544249999999,ROOFTOP
"191 3RD AVE, NEW YORK, NY 10003, USA",40.735263,-73.98544609999999,ROOFTOP
"120 E 16TH ST, NEW YORK, NY 10003, USA",40.7353139,-73.9881759,ROOFTOP
"120 E 16TH ST FL 6, NEW YORK, NY 10003, USA",40.7353139,-73.9881759,ROOFTOP
"5 UNION SQ W # 1247, NEW YORK, NY 10003, USA",40.7357519,-73.99179509999999,ROOFTOP
"5 UNION SQ W, NEW YORK, NY 10003, USA",40.7357519,-73.99179509999999,ROOFTOP
"150 E 18TH ST APT 11K, NEW YORK, NY 10003, USA",40.735812,-73.985991,ROOFTOP
"59 W 12TH ST APT 1C, NEW YORK, NY 10011, USA",40.735844,-73.99679929999999,ROOFTOP
"59 W 12TH ST, NEW YORK, NY 10011, USA",40.7359069,-73.9966062,ROOFTOP
"110 E 17TH ST, NEW YORK, NY 10003, USA",40.7360328,-73.98821199999999,ROOFTOP
"130 E 18TH ST, NEW YORK, NY 10003, USA",40.7361064,-73.9865382,ROOFTOP
"10 E 15TH ST, NEW YORK, NY 10003, USA",40.7361537,-73.9923238,ROOFTOP
"237 E 20TH ST APT 4A, NEW YORK, NY 10003, USA",40.7364369,-73.9827124,ROOFTOP
"215 PARK AVE S FL 11, NEW YORK, NY 10003, USA",40.7368651,-73.98848869999999,ROOFTOP
"510 AVENUE OF THE AMERICAS # 526, NEW YORK, NY 10011, USA",40.7369718,-73.9969184,ROOFTOP
"20 WATERSIDE PLAZA, NEW YORK, NY 10010, USA",40.7371084,-73.9728694,ROOFTOP
"253 3RD AVE # 55, NEW YORK, NY 10010, USA",40.7371889,-73.9840502,ROOFTOP
"253 3RD AVE, NEW YORK, NY 10010, USA",40.7371889,-73.9840502,ROOFTOP
"228 PARK AVE S #564083 NEW YORK NY 10003, NEW YORK CITY, NY 10003, USA",40.7376675,-73.9885894,ROOFTOP
"230 PARK AVE S, NEW YORK, NY 10003, USA",40.7377863,-73.98876709999999,ROOFTOP
"36 7TH AVE, NEW YORK, NY 10011, USA",40.7377913,-74.00089009999999,ROOFTOP
"5 W 16TH ST, NEW YORK, NY 10011, USA",40.7378206,-73.99337179999999,ROOFTOP
"101 5TH AVE, NEW YORK, NY 10003, USA",40.7380099,-73.9917786,ROOFTOP
"421 1ST AVE, NEW YORK, NY 10010, USA",40.7380728,-73.97809020000001,ROOFTOP
"103 5TH AVE, NEW YORK, NY 10003, USA",40.7381119,-73.9917212,ROOFTOP
"220 E 23RD ST, NEW YORK, NY 10010, USA",40.7382995,-73.9824061,ROOFTOP
"34 W 17TH ST, NEW YORK, NY 10011, USA",40.7385098,-73.99409059999999,ROOFTOP
"60 GRAMERCY PARK N, NEW YORK, NY 10010, USA",40.7385938,-73.98631879999999,ROOFTOP
"445 1ST AVE, NEW YORK, NY 10016, USA",40.73881799999999,-73.9771437,RANGE_INTERPOLATED
"130 5TH AVE, NEW YORK, NY 10011, USA",40.7388197,-73.99204449999999,ROOFTOP
"462 1ST AVE STE 7N, NEW YORK, NY 10016, USA",40.7388717,-73.9752894,ROOFTOP
"95 HORATIO ST APT 4U, NEW YORK, NY 10014, USA",40.73896879999999,-74.0088574,ROOFTOP
"222 W 14TH ST # 7MEZZ, NEW YORK, NY 10011, USA",40.7390892,-74.0012625,ROOFTOP
"320 W 13TH ST, NEW YORK, NY 10014, USA",40.73931049999999,-74.004091,ROOFTOP
"205 W 15TH ST, NEW YORK, NY 10011, USA",40.7396476,-73.9994923,ROOFTOP
"462 FIRST AVE, BELLEVUE HOSPITAL CENTER, NEW YORK, NY 10016, USA",40.7396865,-73.9762044,ROOFTOP
"928 BROADWAY STE 904, NEW YORK, NY 10010, USA",40.7396935,-73.9894135,ROOFTOP
"29 W 19TH ST, NEW YORK, NY 10011, USA",40.7399383,-73.9928676,ROOFTOP
"156 5TH AVE STE 900, NEW YORK, NY 10010, USA",40.7399855,-73.9911839,ROOFTOP
"156 5TH AVE STE 1118, NEW YORK, NY 10010, USA",40.7399855,-73.9911839,ROOFTOP
"314 W 14TH ST, NEW YORK, NY 10014, USA",40.7400139,-74.00348269999999,ROOFTOP
"20 W 20TH ST STE 1002, NEW YORK, NY 10011, USA",40.740041,-73.99244089999999,ROOFTOP
"928 BROADWAY STE 1200, NEW YORK, NY 10010, USA",40.7400483,-73.989217,ROOFTOP
"20 WEST 20TH STREET, NEW YORK, NY 10011, USA",40.7400486,-73.99251389999999,ROOFTOP
"928 BROADWAY STE 1100, NEW YORK, NY 10010, USA",40.7400533,-73.98913689999999,ROOFTOP
"115 E 23RD ST, NEW YORK, NY 10010, USA",40.7401199,-73.9855212,ROOFTOP
"123 W 18TH ST, NEW YORK, NY 10011, USA",40.740444,-73.9957964,ROOFTOP
"157 W 19TH ST, NEW YORK, NY 10011, USA",40.7414651,-73.9967617,ROOFTOP
"121 A WEST 20TH STREET, NEW YORK, NY 10011, USA",40.7415406,-73.9949582,ROOFTOP
"121 W 20TH ST, NEW YORK, NY 10011, USA",40.741545,-73.99489129999999,ROOFTOP
"123 W 20TH ST, NEW YORK, NY 10011, USA",40.7416705,-73.9951078,ROOFTOP
"123 W 20TH ST # 1W, NEW YORK, NY 10011, USA",40.7416705,-73.9951078,ROOFTOP
"76 9TH AVE, NEW YORK, NY 10011, USA",40.7417653,-74.00446149999999,RANGE_INTERPOLATED
"11 MADISON AVE, NEW YORK, NY 10010, USA",40.7418281,-73.9869858,GEOMETRIC_CENTER
"51 E 25TH ST STE 7H, NEW YORK, NY 10010, USA",40.7419253,-73.9861197,ROOFTOP
"545 1ST AVE # C-120, NEW YORK, NY 10016, USA",40.7424439,-73.9749599,ROOFTOP
"232 E 30TH ST, NEW YORK, NY 10016, USA",40.7425869,-73.9786845,ROOFTOP
"1107 BROADWAY APT 3G, NEW YORK, NY 10010, USA",40.742721,-73.98958569999999,ROOFTOP
"61 W 23RD ST, NEW YORK, NY 10010, USA",40.7427299,-73.99186399999999,ROOFTOP
"116 W 23RD ST FL 5, NEW YORK, NY 10011, USA",40.7429296,-73.9934727,ROOFTOP
"119 W 23RD STREET, NEW YORK, NY 10011, USA",40.74349780000001,-73.9934297,ROOFTOP
"34 E 29TH ST, NEW YORK, NY 10016, USA",40.7441681,-73.9846613,ROOFTOP
"333 E 34TH ST APT 6E, NEW YORK, NY 10016, USA",40.7443691,-73.97416319999999,ROOFTOP
"251 E 33RD ST, NEW YORK, NY 10016, USA",40.7444917,-73.9766685,ROOFTOP
"323 E 34TH ST, NEW YORK, NY 10016, USA",40.74457779999999,-73.97475299999999,ROOFTOP
"244 5TH AVE STE 2631, NEW YORK, NY 10001, USA",40.7446298,-73.987667,ROOFTOP
"244 FIFTH AVE, NEW YORK, NY 10001, USA",40.7446298,-73.987667,ROOFTOP
"317 EAST 34TH STREET, NEW YORK, NY 10016, USA",40.7446785,-73.9748935,ROOFTOP
"99 MADISON AVE FL 5, NEW YORK, NY 10016, USA",40.7446809,-73.98486249999999,ROOFTOP
"776 6TH AVE, NEW YORK, NY 10001, USA",40.7449411,-73.9909722,ROOFTOP
"157 EAST 32ND STREET, NEW YORK, NY 10016, USA",40.74499410000001,-73.97949249999999,ROOFTOP
"145 E 32ND ST FL 6, NEW YORK, NY 10016, USA",40.7450533,-73.9799732,ROOFTOP
"160 E 34TH ST, NEW YORK, NY 10016, USA",40.7457643,-73.9787979,ROOFTOP
"276 5TH AVE STE 704-3051, NEW YORK, NY 10001, USA",40.7459698,-73.9869095,ROOFTOP
"115 W 27TH ST STE 1002, NEW YORK, NY 10001, USA",40.7460293,-73.991686,ROOFTOP
"50 W 29TH ST APT 3E, NEW YORK, NY 10001, USA",40.7461083,-73.989115,ROOFTOP
"345 E 37TH ST, NEW YORK, NY 10016, USA",40.7462347,-73.9731664,ROOFTOP
"345 E 37TH ST STE 40G, NEW YORK, NY 10016, USA",40.7462347,-73.9731664,ROOFTOP
"303 5TH AVE RM 1703, NEW YORK, NY 10016, USA",40.7464563,-73.9854409,ROOFTOP
"303 5TH AVE RM 1707, NEW YORK, NY 10016, USA",40.7464563,-73.9854409,ROOFTOP
"35 E 35TH ST, NEW YORK, NY 10016, USA",40.7464876,-73.9778447,GEOMETRIC_CENTER
"305 7TH AVE FL 4, NEW YORK, NY 10001, USA",40.7466546,-73.9933453,ROOFTOP
"305 7TH AVE, NEW YORK, NY 10001, USA",40.7466546,-73.9933453,ROOFTOP
"420 W 23RD ST, NEW YORK, NY 10011, USA",40.7466988,-74.0023954,ROOFTOP
"150 W 28TH ST STE 1203, NEW YORK, NY 10001, USA",40.7467391,-73.99287970000002,ROOFTOP
"200 EAST 36 STREET, NEW YORK, NY 10016, USA",40.7468161,-73.9769839,ROOFTOP
"322 8TH AVE, NEW YORK, NY 10001, USA",40.747087,-73.9963283,ROOFTOP
"130 E 35TH ST, NEW YORK, NY 10016, USA",40.7470925,-73.979766,ROOFTOP
"171 MADISON AVE RM 1000, NEW YORK, NY 10016, USA",40.7471604,-73.98311249999999,ROOFTOP
"10 PARK AVE, NEW YORK, NY 10016, USA",40.747507,-73.98148789999999,ROOFTOP
"10 PARK AVE STE 2D, NEW YORK, NY 10016, USA",40.7477195,-73.9813083,ROOFTOP
"345 7TH AVE STE 1601, NEW YORK, NY 10001, USA",40.7480729,-73.9923939,ROOFTOP
"347 5TH AVE, NEW YORK, NY 10016, USA",40.7481279,-73.98455229999999,ROOFTOP
"352 7TH AVE FL 12A, NEW YORK, NY 10001, USA",40.748264,-73.9928419,ROOFTOP
"352 7TH AVE RM 1111, NEW YORK, NY 10001, USA",40.7483388,-73.9929983,ROOFTOP
"357 8TH AVENUE, NEW YORK, NY 10001, USA",40.7483677,-73.9965843,ROOFTOP
"305 W 28TH ST, NEW YORK, NY 10001, USA",40.7489478,-73.9963399,ROOFTOP
"19 W 34TH ST # 13, NEW YORK, NY 10001, USA",40.7492349,-73.9859105,ROOFTOP
"50 PARK AVE STE 1G, NEW YORK, NY 10016, USA",40.7493387,-73.9803235,ROOFTOP
"303 NINTH AVENUE, NEW YORK, NY 10001, USA",40.7495575,-73.9998341,ROOFTOP
"220 MADISON AVE, NEW YORK, NY 10016, USA",40.749565,-73.9819058,ROOFTOP
"77 PARK AVE # 7D, NEW YORK, NY 10016, USA",40.74984610000001,-73.9786823,ROOFTOP
"131 W 33RD ST FL 14, NEW YORK, NY 10001, USA",40.7499117,-73.98972479999999,ROOFTOP
"353 LEXINGTON AVE, NEW YORK, NY 10016, USA",40.7499334,-73.9768046,ROOFTOP
"124 E 40TH ST RM 302, NEW YORK, NY 10016, USA",40.75013149999999,-73.977342,ROOFTOP
"110 E 40TH ST RM 200, NEW YORK, NY 10016, USA",40.750357,-73.978038,ROOFTOP
"28 E 39TH ST, NEW YORK, NY 10016, USA",40.7503639,-73.98019169999999,ROOFTOP
"110 E 40TH ST, NEW YORK, NY 10016, USA",40.7504117,-73.9779983,ROOFTOP
"8 W 37TH ST FL 5, NEW YORK, NY 10018, USA",40.75051939999999,-73.9840859,ROOFTOP
"8 W. 37TH ST. 5TH FLOOR, NEW YORK, NY 10018, USA",40.75051939999999,-73.9840859,ROOFTOP
"369 LEXINGTON AVENUE, NEW YORK, NY 10017, USA",40.75057899999999,-73.9764314,ROOFTOP
"30 E 40TH ST RM 608, NEW YORK, NY 10016, USA",40.75108729999999,-73.9796241,ROOFTOP
"30 E 40TH ST, NEW YORK, NY 10016, USA",40.7511294,-73.97980410000001,ROOFTOP
"30 E 40TH ST RM 201, NEW YORK, NY 10016, USA",40.7511394,-73.97971489999999,ROOFTOP
"30 E 40TH ST RM 1102, NEW YORK, NY 10016, USA",40.7512101,-73.9798061,ROOFTOP
"211 E 43RD ST, NEW YORK, NY 10017, USA",40.7512148,-73.9731396,ROOFTOP
"211 E 43RD ST RM 1305, NEW YORK, NY 10017, USA",40.7512846,-73.9730738,ROOFTOP
"100 PARK AVE RM 1600, NEW YORK, NY 10017, USA",40.7513423,-73.9788275,ROOFTOP
"274 MADISON AVE RM 705, NEW YORK, NY 10016, USA",40.7513581,-73.9807056,ROOFTOP
"222 E 44TH ST APT 20G, NEW YORK, NY 10017, USA",40.7513607,-73.9726772,ROOFTOP
"275 MADISON AVE, NEW YORK, NY 10016, USA",40.7513633,-73.98004829999999,ROOFTOP
"10 E 40TH ST STE 200, NEW YORK, NY 10016, USA",40.7517084,-73.98127699999999,ROOFTOP
"15 E 40TH ST, NEW YORK, NY 10016, USA",40.7518084,-73.9806684,ROOFTOP
"224 W 35TH ST STE 810, NEW YORK, NY 10001, USA",40.751858,-73.9912983,ROOFTOP
"224 W 35TH ST STE 500, NEW YORK, NY 10001, USA",40.7518581,-73.9912985,ROOFTOP
"1369 BROADWAY FL 2, NEW YORK, NY 10018, USA",40.7521699,-73.987799,ROOFTOP
"1369 BROADWAY, NEW YORK, NY 10018, USA",40.7521751,-73.9877976,ROOFTOP
"315 MADISON AVE RM 1505, NEW YORK, NY 10017, USA",40.7525412,-73.9792042,ROOFTOP
"315 MADISON AVE BSMT 99, NEW YORK, NY 10017, USA",40.75264079999999,-73.9790143,ROOFTOP
"109 W 38TH ST FL 10, NEW YORK, NY 10018, USA",40.7527133,-73.986374,ROOFTOP
"500 8TH AVE RM 906, NEW YORK, NY 10018, USA",40.7530471,-73.992497,ROOFTOP
"500 8TH AVE, NEW YORK, NY 10018, USA",40.7530537,-73.9926311,ROOFTOP
"505 8TH AVE, NEW YORK, NY 10018, USA",40.7532256,-73.99294600000002,ROOFTOP
"311 W 35TH ST, NEW YORK, NY 10001, USA",40.7532966,-73.993454,ROOFTOP
"340 E 49TH ST, NEW YORK, NY 10017, USA",40.75346589999999,-73.9674582,ROOFTOP
"747 3RD AVE STE 28B, NEW YORK, NY 10017, USA",40.7534846,-73.9720522,ROOFTOP
"535 8TH AVENUE, 37TH ST, 6 FL, NEW YORK, NY 10018, USA",40.753943,-73.992609,ROOFTOP
"757 3RD AVE FL 20, NEW YORK, NY 10017, USA",40.7539771,-73.9715471,ROOFTOP
"315 W 36TH ST FL 6, NEW YORK, NY 10018, USA",40.754045,-73.9933586,ROOFTOP
"500 W 33RD ST, NEW YORK, NY 10001, USA",40.7540741,-74.00081639999999,ROOFTOP
"919 2ND AVE FL 2, NEW YORK, NY 10017, USA",40.7540745,-73.9693441,ROOFTOP
"460 W 34TH ST, NEW YORK, NY 10001, USA",40.7541075,-73.9991227,ROOFTOP
"460 WEST 34TH STREET, NEW YORK, NY 10001, USA",40.7541075,-73.9991227,ROOFTOP
"307 E 49TH ST, NEW YORK, NY 10017, USA",40.754172,-73.9684071,ROOFTOP
"130 W 42ND ST, NEW YORK, NY 10036, USA",40.7551234,-73.98546329999999,ROOFTOP
"307 W 38TH ST FL 16, NEW YORK, NY 10018, USA",40.7551445,-73.99232529999999,ROOFTOP
"566 7TH AVE FL 4, NEW YORK, NY 10018, USA",40.75518599999999,-73.98794699999999,ROOFTOP
"20 EAST 46TH STREET, NEW YORK, NY 10017, USA",40.7552901,-73.9779346,ROOFTOP
"36 W 44TH ST STE 905, NEW YORK, NY 10036, USA",40.7553282,-73.9819107,ROOFTOP
"36 W 44TH ST STE 402, NEW YORK, NY 10036, USA",40.7554654,-73.9818464,ROOFTOP
"4 E 46TH ST, NEW YORK, NY 10017, USA",40.7555917,-73.97853769999999,ROOFTOP
"1120 AVENUE OF THE AMERICAS, NEW YORK, NY 10036, USA",40.7556022,-73.983294,ROOFTOP
"7 W 45TH ST, NEW YORK, NY 10036, USA",40.7559062,-73.9800684,ROOFTOP
"2 W 46TH ST, NEW YORK, NY 10036, USA",40.756119,-73.9797555,ROOFTOP
"25 W 45TH ST STE 1407, NEW YORK, NY 10036, USA",40.7561364,-73.9806852,ROOFTOP
"25 W 45TH ST FL 15, NEW YORK, NY 10036, USA",40.7561364,-73.9806852,ROOFTOP
"56 W 45TH ST, NEW YORK, NY 10036, USA",40.7561859,-73.9818267,ROOFTOP
"320 E 53RD ST STE 1A, NEW YORK, NY 10022, USA",40.7562772,-73.96626979999999,ROOFTOP
"135 E 50TH ST, NEW YORK, NY 10022, USA",40.7563814,-73.971662,ROOFTOP
"226 E 52ND ST, NEW YORK, NY 10022, USA",40.7564439,-73.9688517,ROOFTOP
"483 10TH AVE RM 230, NEW YORK, NY 10018, USA",40.75651850000001,-73.99822189999999,ROOFTOP
"16 E 52ND ST STE 1001, NEW YORK, NY 10022, USA",40.7565923,-73.97700859999999,ROOFTOP
"18 E 48TH ST, NEW YORK, NY 10017, USA",40.7566166,-73.9770103,ROOFTOP
"320 E 54TH ST, NEW YORK, NY 10022, USA",40.7568404,-73.9659549,ROOFTOP
"425 MADISON AVE RM 500, NEW YORK, NY 10017, USA",40.7569466,-73.97592540000001,ROOFTOP
"425 MADISON AVE, NEW YORK, NY 10017, USA",40.7570432,-73.9759006,ROOFTOP
"425 MADISON AVENUE,, NEW YORK, NY 10017, USA",40.7570432,-73.9759006,ROOFTOP
"300 PARK AVE FL 7, NEW YORK, NY 10022, USA",40.757108,-73.9745123,ROOFTOP
"424 MADISON AVE FL 15, NEW YORK, NY 10017, USA",40.7571947,-73.9763868,ROOFTOP
"1037 2ND AVE, NEW YORK, NY 10022, USA",40.7578439,-73.9666369,ROOFTOP
"885 3RD AVE FL 28, NEW YORK, NY 10022, USA",40.75794630000001,-73.968961,ROOFTOP
"1185 6TH AVE FL 3, NEW YORK, NY 10036, USA",40.7579754,-73.98231919999999,ROOFTOP
"1 ROCKEFELLER PLZ RM 2223, NEW YORK, NY 10020, USA",40.7580616,-73.9788647,ROOFTOP
"350 PARK AVE FL 11, NEW YORK, NY 10022, USA",40.75833790000001,-73.973889,ROOFTOP
"1560 BROADWAY STE 601, NEW YORK, NY 10036, USA",40.7583413,-73.984189,ROOFTOP
"488 MADISON AVENUE, NEW YORK, NY 10022, USA",40.7589103,-73.9751974,ROOFTOP
"919 3RD AVE # LEVEL2, NEW YORK, NY 10022, USA",40.7589163,-73.9674761,ROOFTOP
"150 E 55TH ST FL 2, NEW YORK, NY 10022, USA",40.75911869999999,-73.96944959999999,ROOFTOP
"55 E 52ND ST, NEW YORK, NY 10055, USA",40.75923909999999,-73.97354829999999,ROOFTOP
"155 EAST 55TH STREET #301, NEW YORK, NY 10022, USA",40.7594661,-73.96909269999999,ROOFTOP
"235 E 57TH ST, NEW YORK, NY 10022, USA",40.7597318,-73.9658474,ROOFTOP
"515 MADISON AVE, NEW YORK, NY 10022, USA",40.7597893,-73.9737557,ROOFTOP
"515 MADISON AVE # 28B, NEW YORK, NY 10022, USA",40.7597893,-73.9737557,ROOFTOP
"110 E 55TH ST, NEW YORK, NY 10022, USA",40.7598734,-73.9712088,ROOFTOP
"325 W 45TH ST, NEW YORK, NY 10036, USA",40.7600038,-73.9898384,ROOFTOP
"1585 BROADWAY, NEW YORK, NY 10036, USA",40.7600547,-73.9855324,ROOFTOP
"425 E 61ST ST, NEW YORK, NY 10065, USA",40.7602152,-73.95927499999999,ROOFTOP
"70 E 55TH ST FL 2, NEW YORK, NY 10022, USA",40.7603918,-73.9725644,ROOFTOP
"425 E 61 STREET, NEW YORK, NY 10021, USA",40.76056860000001,-73.9591669,ROOFTOP
"312 W 47TH ST, NEW YORK, NY 10036, USA",40.7606008,-73.98837069999999,ROOFTOP
"136 E 57TH ST, NEW YORK, NY 10022, USA",40.76062659999999,-73.9689133,ROOFTOP
"501 MAIN ST, NEW YORK, NY 10044, USA",40.760859,-73.9512106,ROOFTOP
"501 MAIN ST, ROOSEVELT ISLAND, NY 10044, USA",40.760859,-73.9512106,ROOFTOP
"1285 AVENUE OF THE AMERICAS STE 1285, NEW YORK, NY 10019, USA",40.76110389999999,-73.9801635,ROOFTOP
"250 W 49TH ST, NEW YORK, NY 10019, USA",40.7612627,-73.98617759999999,ROOFTOP
"111 E 57TH ST # 204, NEW YORK, NY 10022, USA",40.761517,-73.9701288,ROOFTOP
"115 E 57TH ST STE 1450, NEW YORK, NY 10022, USA",40.7617568,-73.9696807,ROOFTOP
"575 MADISON AVE STE 1503, NEW YORK, NY 10022, USA",40.761781,-73.9723693,ROOFTOP
"133 EAST 58TH STREET, NEW YORK, NY 10022, USA",40.76195999999999,-73.9689108,ROOFTOP
"315 E 62ND ST, NEW YORK, NY 10065, USA",40.7623476,-73.9620721,ROOFTOP
"1350 AVENUE OF THE AMERICAS, NEW YORK, NY 10019, USA",40.7625721,-73.9777976,ROOFTOP
"505 PARK AVE, NEW YORK, NY 10022, USA",40.76294,-73.96928,ROOFTOP
"810 SEVENTH AVENUE, NEW YORK, NY 10019, USA",40.7629441,-73.9824254,ROOFTOP
"110 E 60TH ST RM 802, NEW YORK, NY 10022, USA",40.7630697,-73.9688606,ROOFTOP
"121 E 60TH ST, NEW YORK, NY 10022, USA",40.7632573,-73.96829579999999,ROOFTOP
"220 E 63RD ST, NEW YORK, NY 10065, USA",40.7634078,-73.96381029999999,GEOMETRIC_CENTER
"404 E 66TH ST, NEW YORK, NY 10065, USA",40.76360040000001,-73.95835230000002,ROOFTOP
"635 MADISON AVE, NEW YORK, NY 10022, USA",40.76362839999999,-73.9710967,ROOFTOP
"635 MADISON AVE FL 14, NEW YORK, NY 10022, USA",40.7636668,-73.9709945,ROOFTOP
"30 E 60TH ST STE 1201, NEW YORK, NY 10022, USA",40.7637066,-73.970242,ROOFTOP
"30 E 60TH ST STE 605, NEW YORK, NY 10022, USA",40.7637296,-73.9702089,ROOFTOP
"205 W 54TH ST APT 11A, NEW YORK, NY 10019, USA",40.7637962,-73.9815385,ROOFTOP
"695 EAST 68TH ST, NEW YORK, NY 10021, USA",40.7638478,-73.9542297,RANGE_INTERPOLATED
"37 W 57TH ST FL 11, NEW YORK, NY 10019, USA",40.764104,-73.97595439999999,ROOFTOP
"205 E 63RD ST APT 10G, NEW YORK, NY 10065, USA",40.7641171,-73.9645106,ROOFTOP
"5 E 59TH ST, NEW YORK, NY 10022, USA",40.7642324,-73.9722201,ROOFTOP
"225 E 64TH ST, NEW YORK, NY 10065, USA",40.7642439,-73.96288489999999,ROOFTOP
"57 W 57TH ST STE 1101, NEW YORK, NY 10019, USA",40.7644557,-73.9767687,ROOFTOP
"205 E 64TH ST, NEW YORK, NY 10065, USA",40.7644836,-73.963546,ROOFTOP
"130 E 63RD ST, NEW YORK, NY 10065, USA",40.7646696,-73.96675929999999,ROOFTOP
"139 E 63RD ST, NEW YORK, NY 10065, USA",40.7647445,-73.9660457,ROOFTOP
"30 CENTRAL PARK S RM 2C, NEW YORK, NY 10019, USA",40.7649426,-73.9751139,ROOFTOP
"30 CENTRAL PARK S RM 4D, NEW YORK, NY 10019, USA",40.7649517,-73.9750827,ROOFTOP
"30 CENTRAL PARK S RM 13C, NEW YORK, NY 10019, USA",40.7649517,-73.9750827,ROOFTOP
"57 W 58TH ST, NEW YORK, NY 10019, USA",40.7649855,-73.97632449999999,ROOFTOP
"30 CENTRAL PARK SOUTH, NEW YORK, NY 10021, USA",40.76505969999999,-73.9751217,ROOFTOP
"301 E 66TH ST APT 14G, NEW YORK, NY 10065, USA",40.765171,-73.96060550000001,ROOFTOP
"445 E 69TH ST, NEW YORK, NY 10021, USA",40.7652789,-73.9555041,ROOFTOP
"1305 YORK AVE FL 11, NEW YORK, NY 10021, USA",40.7654064,-73.9550709,ROOFTOP
"140 W 58TH ST STE 6, NEW YORK, NY 10019, USA",40.7654393,-73.9783254,ROOFTOP
"200 W 57TH ST STE 206, NEW YORK, NY 10019, USA",40.7654547,-73.9805678,ROOFTOP
"505 E 70TH ST, NEW YORK, NY 10021, USA",40.7654977,-73.9542537,ROOFTOP
"800A 5TH AVE, NEW YORK, NY 10021, USA",40.7657125,-73.9715764,ROOFTOP
"407 E 70TH ST, NEW YORK, NY 10021, USA",40.766335,-73.9562619,ROOFTOP
"200 CENTRAL PARK S APT 206, NEW YORK, NY 10019, USA",40.76657549999999,-73.97978379999999,ROOFTOP
"200 CENTRAL PARK S APT 214, NEW YORK, NY 10019, USA",40.7666346,-73.9798414,ROOFTOP
"3 COLUMBUS CIR FL 15, NEW YORK, NY 10019, USA",40.76687270000001,-73.9822123,ROOFTOP
"428 E 72ND ST, NEW YORK, NY 10021, USA",40.7668985,-73.9547935,ROOFTOP
"110 E 66TH ST, NEW YORK, NY 10065, USA",40.76695,-73.96610299999999,ROOFTOP
"630 PARK AVE, NEW YORK, NY 10065, USA",40.767228,-73.9670704,ROOFTOP
"315 W 57TH ST STE 304, NEW YORK, NY 10019, USA",40.76734099999999,-73.983822,ROOFTOP
"240 CENTRAL PARK S APT 1P, NEW YORK, NY 10019, USA",40.7674484,-73.9811332,ROOFTOP
"423 W 55TH ST, NEW YORK, NY 10019, USA",40.7674685,-73.98805329999999,ROOFTOP
"333 WEST 57TH ST, NEW YORK, NY 10019, USA",40.7675913,-73.98448259999999,ROOFTOP
"642 PARK AVENUE, NEW YORK, NY 10021, USA",40.7676384,-73.96675019999999,ROOFTOP
"330 W 58TH ST STE 409, NEW YORK, NY 10019, USA",40.7677128,-73.9836471,ROOFTOP
"650 PARK AVE, NEW YORK, NY 10065, USA",40.767871,-73.96673299999999,ROOFTOP
"212 E 70TH ST, NEW YORK, NY 10021, USA",40.767904,-73.9608202,ROOFTOP
"1187 3RD AVE, NEW YORK, NY 10021, USA",40.7679325,-73.9616175,ROOFTOP
"1 COLUMBUS CIR, NEW YORK, NY 10019, USA",40.7682252,-73.9838305,ROOFTOP
"184 E 70TH ST, NEW YORK, NY 10021, USA",40.7683981,-73.9619646,ROOFTOP
"125 E 69TH ST APT 1, NEW YORK, NY 10021, USA",40.7689777,-73.9638669,ROOFTOP
"178 EAST 71ST STREET, NEW YORK, NY 10021, USA",40.7690487,-73.96152599999999,ROOFTOP
"1841 BROADWAY FL 4, NEW YORK, NY 10023, USA",40.7694194,-73.9824979,ROOFTOP
"715 PARK AVE STE 2, NEW YORK, NY 10021, USA",40.7694619,-73.964472,ROOFTOP
"3 E 68TH ST, NEW YORK, NY 10065, USA",40.7697898,-73.9682642,ROOFTOP
"53 E 70TH ST, NEW YORK, NY 10021, USA",40.7702023,-73.96531639999999,ROOFTOP
"440 E 79TH ST APT 1F, NEW YORK, NY 10075, USA",40.7715364,-73.95132029999999,ROOFTOP
"159 E 74 ST, NEW YORK, NY 10021, USA",40.7716471,-73.9605358,ROOFTOP
"3 E 71ST ST, NEW YORK, NY 10021, USA",40.7716575,-73.96671359999999,ROOFTOP
"510 E 80TH ST OFC 2, NEW YORK, NY 10075, USA",40.77165859999999,-73.9494302,ROOFTOP
"772 PARK AVE, NEW YORK, NY 10021, USA",40.77175,-73.9639778,ROOFTOP
"1317 3RD AVE, NEW YORK, NY 10021, USA",40.7718654,-73.9586489,ROOFTOP
"221 W 61ST ST, NEW YORK, NY 10023, USA",40.7723036,-73.98794989999999,ROOFTOP
"60 E END AVE, NEW YORK, NY 10028, USA",40.7728746,-73.9472053,ROOFTOP
